id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
27217399;"""CanPirotBcn"", Cute  rural cottage in Barcelona.";7648663;Emma & Nicolás;Sarrià-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;41,425678;2,097075;Entire home/apt;125;31;5;06/08/2022;0,12;1;223;3;
1426674;AWESOME PENTHOUSE ❤ GREAT VIEW;7671343;Roberto;Sants-Montjuïc;Sants;41,3754;2,13766;Entire home/apt;178;3;252;04/09/2022;2,3;2;51;14;HUTB008046-04
1520911;PANORAMIC PENTHOUSE ❤ FAST WIFI;7671343;Roberto;Sants-Montjuïc;el Poble Sec;41,37239;2,16476;Entire home/apt;180;5;211;03/09/2022;1,94;2;67;26;HUTB-007676
13572127;Duplex 110m2 w/Terrace 60m2- 3bdr- Sagrada Familia;7700549;Frederick;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40737;2,16626;Entire home/apt;241;4;74;15/07/2022;1,21;3;340;31;HUTB-146576
13628415;2 bdr apartment, with Terrace, SAGRADA FAMILIA;7700549;Frederick;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40754;2,16666;Entire home/apt;209;4;86;20/08/2022;1,18;3;287;29;HUTB-146680
23512897;B- 2 BDR WITH SUNNY TERRACE,SAGRADA FAMILIA/GRACIA;7700549;Frederick;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40636;2,16584;Entire home/apt;221;4;64;22/08/2022;1,22;3;248;31;HUTB-146782
41316504;Cozy double room in classy apartment in Gotico;7701111;Marta;Ciutat Vella;el Barri Gòtic;41,38161;2,17438;Private room;35;30;1;10/01/2020;0,03;2;346;0;
43428634;Gorgeous flat in central Barcelona;7701111;Marta;Ciutat Vella;el Raval;41,38156;2,17252;Entire home/apt;150;32;2;05/12/2021;0,16;2;62;1;
42031345;Double Desing Room in the centre;7712260;Pau;Eixample;la Dreta de l'Eixample;41,38839;2,17248;Hotel room;322;1;0;;;1;244;0;HB-004531
1435370;Room with ensuite - House with garden Parc Güell;7712303;Raynald;Gràcia;Vallcarca i els Penitents;41,41471;2,14458;Private room;70;3;32;03/09/2019;0,29;2;0;0;Exempt
29622059;20 sqm Room in a House close to Park Güell & metro;7712303;Raynald;Gràcia;Vallcarca i els Penitents;41,41659;2,14277;Private room;45;2;5;27/02/2019;0,11;2;0;0;Exempt
3705617;Double room in Barcelona centre;7714083;Diego;Ciutat Vella;el Barri Gòtic;41,38337;2,17737;Private room;42;5;9;30/09/2016;0,1;1;0;0;
6,70962E+17;Apartamento junto a Las Ramblas - Barcelona;7716971;Albert;Ciutat Vella;el Raval;41,38016118;2,172781104;Entire home/apt;95;1;3;25/08/2022;3;1;316;3;Exempt
2389049;PLAÇA ESPANYA apartment with TWO TERRACES;7741370;Alba;Sants-Montjuïc;el Poble Sec;41,37315;2,15664;Entire home/apt;150;2;128;20/06/2022;1,23;3;143;32;HUTB-009154
3255276;STYLISH FLAT IN THE CENTER OF BCN;7741370;Alba;Eixample;Sant Antoni;41,37731;2,15819;Entire home/apt;164;2;299;04/09/2022;2,98;3;152;46;HUTB-009716
5188457;Sagrada Familia Apartment;7741370;Alba;Eixample;la Sagrada Família;41,40292;2,17324;Entire home/apt;210;2;406;02/09/2022;4,43;3;98;54;HUTB-010883
2276685;Big LOFT, Suitable for OFFICE WORKING Home & HOUSE;7742217;Luis Y Taty;Horta-Guinardó;el Baix Guinardó;41,40947;2,16871;Entire home/apt;195;31;0;;;2;89;0;
3827996;Pere_IV;7742217;Luis Y Taty;Sant Martí;el Poblenou;41,4057;2,20022;Entire home/apt;275;1;1;29/08/2014;0,01;2;36;0;
5176876;ATIC GAUDI GRACIA;7743468;Belén;Gràcia;la Salut;41,40904;2,15063;Entire home/apt;101;2;156;29/08/2022;1,78;1;102;21;HUTB-007005
1445152;POOL & SEA / MAR Y PISCINA. 6pax;7758783;Luis;Sant Martí;la Vila Olímpica del Poblenou;41,39164;2,19187;Entire home/apt;179;3;133;26/08/2022;1,2;2;324;16;HUTB-007130
1926867;FIRST LINE BEACH. 6 PAX;7758783;Luis;Sant Martí;la Vila Olímpica del Poblenou;41,39093;2,19931;Entire home/apt;278;3;168;22/08/2022;1,64;2;317;21;HUTB-007024
1448092;Flat Fira Barcelona - Central;7772486;Pedro;Sants-Montjuïc;Hostafrancs;41,37693;2,14608;Entire home/apt;115;14;30;21/08/2022;0,27;3;136;7;HUTB006632
4907750;Gran Via- Glòries-St Martí-22@-Loft;7772486;Pedro;Sant Martí;Provençals del Poblenou;41,41068;2,19729;Entire home/apt;90;28;40;22/08/2022;0,44;3;150;5;HUTB 013056
14369495;BARCELONA CITY CENTER - AREA MONUMENTAL;7772486;Pedro;Eixample;la Sagrada Família;41,40258;2,18118;Entire home/apt;140;7;6;01/08/2022;0,55;3;142;6;HUTB-007508
5,87402E+17;Private terrasse, 10min from beach, swimming pool;7783989;Christophe;Sant Martí;el Besòs i el Maresme;41,41228;2,21349;Entire home/apt;99;32;1;31/08/2022;1;1;71;1;Exempt
1458524;Sunny modern penthouse with delightful terrace;7784911;Marc;Eixample;la Sagrada Família;41,4066;2,17642;Entire home/apt;200;3;20;22/07/2022;1,71;1;169;20;HUTB-003291
22417397;Comfortable Room, Spacious, Luminous near Sagrada.;7808064;Kristopher;Nou Barris;Vilapicina i la Torre Llobeta;41,42692;2,17392;Private room;49;1;54;27/08/2022;0,94;1;341;31;
1474989;SGL room BEST location, for student;7812285;Olga;Eixample;la Nova Esquerra de l'Eixample;41,38669;2,1515;Private room;14;31;35;06/03/2022;0,32;1;4;2;
42020019;Bright penthouse with terrace in the center;7817834;Damiendecaritat;Ciutat Vella;el Raval;41,37946;2,16401;Entire home/apt;46;120;0;;;1;0;0;
1459831;Big room in spacious apartment.;7823519;Patrick;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40341;2,16475;Private room;45;1;1;02/06/2015;0,01;1;0;0;
18991156;Bright room with a Balcony in the city centre;7825986;Pavel;Sants-Montjuïc;Sants;41,37438;2,13358;Private room;35;31;47;01/09/2022;0,74;2;69;11;Exempt
21574393;Silent room with PRIVATE bathroom centric location;7825986;Pavel;Sants-Montjuïc;Sants;41,37453;2,13386;Private room;72;31;51;26/08/2022;0,86;2;0;10;Exempt
5,48322E+17;Cozy Eixample;7834257;Pat;Eixample;l'Antiga Esquerra de l'Eixample;41,39131;2,15656;Entire home/apt;129;3;2;22/08/2022;2;2;324;2;HUTB-013630
5,48325E+17;Plaza Cataluña center;7834257;Pat;Ciutat Vella;el Raval;41,38337439;2,165510242;Entire home/apt;109;3;3;06/09/2022;3;2;328;3;HUTB-013607
15040104;Exterior double room with balcony in Collblanc.;7844266;Cristian;Les Corts;la Maternitat i Sant Ramon;41,37534;2,11555;Private room;89;2;202;31/08/2022;2,78;2;11;35;LLB-000050
19732627;Exterior and cozy single room in Collblanc.;7844266;Cristian;Les Corts;la Maternitat i Sant Ramon;41,37326;2,11647;Private room;49;2;160;08/09/2022;2,54;2;4;31;LLB-000050
47989030;Apartamento Moderno con Ubicación Excepcional;7844916;Jose;Sants-Montjuïc;el Poble Sec;41,37425;2,15528;Private room;71;3;7;27/08/2022;2,31;1;12;7;Exempt
50904173;Apartamento muy agradable en zona tranquila.;7846905;Eduard;Gràcia;Vallcarca i els Penitents;41,41369;2,14262;Entire home/apt;50;31;2;01/04/2022;0,16;1;223;1;
13504784;Hermosa habitacion en Barrio Gótico.;7851934;Carolina;Ciutat Vella;el Barri Gòtic;41,38309;2,17854;Private room;40;1;38;29/12/2019;0,5;1;0;0;
6,44216E+17;Beautiful flat in the heart of the old part of Bcn;7854279;Augusto;Ciutat Vella;el Raval;41,3803;2,1695;Entire home/apt;134;31;0;;;1;4;0;Exempt
2761939;Private Room, Amazing location.;7866511;Emilio;Nou Barris;el Turó de la Peira;41,43487;2,17144;Private room;33;31;57;29/08/2022;0,58;1;283;9;
6,48256E+17;Central quite apartment with a private terrace;7889448;Nora;Eixample;el Fort Pienc;41,39375717;2,179553714;Entire home/apt;100;30;0;;;1;66;0;HUTB-078416
1474088;Love room near Gaudí building in Sagrada Familia;7890427;Marcel;Eixample;la Sagrada Família;41,40777;2,17934;Private room;29;2;4;29/09/2017;0,04;1;0;0;
2438814;Beatiful flat and parking optional!;7893470;Pilar;Eixample;la Sagrada Família;41,40702;2,17977;Entire home/apt;80;2;376;24/08/2022;3,69;1;210;40;HUTB-008627
1474914;⭐ Modern loft at Sagrada Familia ⭐;7894301;Monica;Horta-Guinardó;el Baix Guinardó;41,40838;2,1681;Entire home/apt;181;4;136;06/09/2022;1,23;1;325;52;HUTB-005927
1477381;Special and Elegant Loft;7906740;Angeles;Sants-Montjuïc;Sants;41,37219;2,13244;Entire home/apt;71;2;443;07/07/2022;4,01;5;308;18;HUTB-012690
1478299;A Charming Space in Barcelona;7906740;Angeles;Sants-Montjuïc;Sants;41,37267;2,13394;Entire home/apt;76;2;465;27/08/2022;4,24;5;290;27;HUTB-012689
3082152;Inolvidable ático con terraza;7906740;Angeles;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,40191;2,14581;Entire home/apt;85;2;481;03/09/2022;4,79;5;182;56;HUTB-007664
30586527;Tu hogar en Barcelona;7906740;Angeles;Sants-Montjuïc;la Bordeta;41,37095;2,13378;Entire home/apt;70;2;1;11/07/2021;0,07;5;0;0;HUTB-012687
30832921;Acogedor loft en Barcelona;7906740;Angeles;Sants-Montjuïc;la Bordeta;41,37113;2,1344;Entire home/apt;70;2;2;11/07/2021;0,05;5;0;0;HUTB-012688
1720065;Luminous flat near Sagrada Familia;7915672;Lisa;Eixample;la Sagrada Família;41,40249;2,17402;Entire home/apt;76;3;164;08/09/2022;1,52;1;214;21;HUTB-006765
1480728;RAMBLA BADAL / FIRA BCN - A/A - WIFI / PROMOTION!!;7922947;Kike & María;Sants-Montjuïc;la Bordeta;41,36775;2,13432;Entire home/apt;109;4;94;22/08/2022;0,93;2;42;13;HUTB-007422
1481221;APART. CON ENCANTO PLAZA SANTS-FIRA;7922947;Kike & María;Sants-Montjuïc;Sants;41,37695;2,13421;Entire home/apt;107;4;136;17/08/2022;1,26;2;40;18;HUTB-007674
1481054;Apartamento familiar a estrenar;7924185;Nuria;Sant Martí;el Camp de l'Arpa del Clot;41,41136;2,17834;Entire home/apt;150;3;58;18/07/2022;0,57;1;301;2;HUTB-006999
48266882;Acogedor apartamento muy bien ubicado;7948539;David;Sants-Montjuïc;Sants;41,373;2,13442;Entire home/apt;78;2;24;12/08/2022;1,51;1;113;18;HUTB-009384
38012749;Big double room in city center;7984818;Augustin;Ciutat Vella;el Raval;41,38265;2,16417;Private room;30;3;15;04/05/2022;0,41;1;0;8;Exempt
19905337;Double room with balcony in Modernist District;7987877;Jordi;Eixample;l'Antiga Esquerra de l'Eixample;41,38323;2,15717;Private room;40;1;32;19/09/2019;0,51;1;0;0;
6735493;Sagrada Familia Apt Eco friendly & cozy balcony;7994802;Màrius & Vero;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40636;2,16612;Entire home/apt;167;2;143;27/08/2022;1,94;1;123;26;HUTB-011670
9354588;Large, Quiet room in Gothic area;7998364;Maria;Ciutat Vella;el Barri Gòtic;41,38263;2,17894;Private room;75;31;169;08/08/2022;2,71;1;78;42;Exempt
1775225;Сдаю комнату  в Барселоне;8000895;Aleksandr;Sants-Montjuïc;la Marina de Port;41,3567;2,11449;Private room;25;5;30;24/08/2022;0,59;1;292;9;
49749120;Ella Hostel habitación individual baño compartido;8001113;Ella;Eixample;la Dreta de l'Eixample;41,3937;2,17316;Private room;107;1;38;01/09/2022;2,41;12;243;36;HB-004475
49749459;Ella Hostel habitación doble baño privado;8001113;Ella;Eixample;la Dreta de l'Eixample;41,3919;2,17441;Private room;170;1;16;12/02/2022;1,12;12;231;10;HB-004475
49749559;Ella Hostel habitación doble/triple superior;8001113;Ella;Eixample;la Dreta de l'Eixample;41,39181;2,17306;Private room;184;1;96;01/09/2022;7,89;12;238;96;HB-004475
49749729;Ella Hostel habitación cuádruple baño compartido;8001113;Ella;Eixample;la Dreta de l'Eixample;41,39164;2,17454;Private room;185;1;69;24/08/2022;4,4;12;230;59;HB-004475
50063836;Ella Hostel habitación twin  baño compartido;8001113;Ella;Eixample;la Dreta de l'Eixample;41,39168;2,17258;Private room;144;1;131;10/09/2022;8,89;12;248;113;HB-004475
50064483;Ella Hostel habitación doble baño compartido;8001113;Ella;Eixample;la Dreta de l'Eixample;41,39153;2,17283;Private room;141;1;96;01/09/2022;6,32;12;246;74;HB-004475
5,9828E+17;Ella Hostel Ramblas habitación triple superior;8001113;Ella;Ciutat Vella;el Raval;41,38417;2,17076;Private room;197;1;6;28/08/2022;2,34;12;313;6;HB-003827
5,98289E+17;EllaHostel Ramblas habitación individual con ducha;8001113;Ella;Ciutat Vella;el Raval;41,38402;2,16907;Private room;126;1;16;09/09/2022;4,9;12;320;16;HB-003827
5,98303E+17;Ella Hostel Ramblas habitación doble baño privado;8001113;Ella;Ciutat Vella;el Raval;41,38395;2,16931;Private room;181;1;23;09/09/2022;6,97;12;320;23;HB-003827
5,98353E+17;Ella Hostel Ramblas habitación doble superior;8001113;Ella;Ciutat Vella;el Raval;41,38368;2,17066;Private room;200;1;4;19/06/2022;1,26;12;327;4;HB-003827
5,98356E+17;Ella Hostel Ramblas habitación doble con ducha;8001113;Ella;Ciutat Vella;el Barri Gòtic;41,38525;2,17061;Private room;160;1;18;31/08/2022;5,29;12;318;18;HB-003827
5,9836E+17;Ella Hostel Ramblas habitación twin con ducha;8001113;Ella;Ciutat Vella;el Raval;41,38391;2,16902;Private room;162;2;5;08/08/2022;1,47;12;316;5;HB-003827
26248234;Charming private 1 bedroom w/ balcony in Poble Sec;8011761;Thomas Christopher;Sants-Montjuïc;el Poble Sec;41,37328;2,16647;Private room;37;31;159;03/09/2022;3,16;1;284;67;Exempt
23986343;Barcelona Double Room Las Ramblas;8013272;Geo;Ciutat Vella;el Raval;41,38053;2,16979;Private room;55;3;10;05/11/2018;0,18;1;0;0;
6778044;Cosy room with TERRACE @ Gran Via;8027370;Pau;Eixample;la Dreta de l'Eixample;41,39473;2,17295;Private room;116;1;25;03/08/2019;0,29;2;37;0;
8283245;Cosy room with BALCONY @ Gran Via;8027370;Pau;Eixample;la Dreta de l'Eixample;41,39311;2,1744;Private room;44;5;31;31/07/2020;0,36;2;0;0;
1502416;Bed&Breakf. Priv. bath. Attic Rambla. NON SMOKERS;8027379;Eduard;Ciutat Vella;el Raval;41,38223;2,17188;Private room;71;32;364;05/09/2022;3,57;1;24;54;
1505365;Charming 3 Bdr-2 Bthr in Gracia;8028055;Pere & Carme;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,4031;2,16448;Entire home/apt;227;4;295;20/08/2022;2,67;1;171;23;HUTB-007272
34491259;King Size Bed, Private Balcony, Close to the Beach;8028699;Phoebe;Sant Martí;el Parc i la Llacuna del Poblenou;41,39311;2,18986;Private room;25;2;2;09/01/2020;0,06;2;0;0;Exempt
37230211;Big Double Bed,  15 mins from the Beach;8028699;Phoebe;Sant Martí;el Poblenou;41,39666;2,2026;Private room;45;4;0;;;2;0;0;Exempt
2263681;Apartment-terrace with amazing view HUTB-009273;8041861;Manuel;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,40073;2,13917;Entire home/apt;120;2;283;06/09/2022;2,72;1;243;45;HUTB-009273
1506324;Sunny*Attractive*Modern*Apartment;8046825;Luis;Horta-Guinardó;el Baix Guinardó;41,4088;2,16706;Entire home/apt;275;31;0;;;1;364;0;
6,71063E+17;SANT FREDERIC  Por estrenar reformado;8051424;Marc;Sants-Montjuïc;Sants - Badal;41,37350618;2,128173262;Entire home/apt;95;31;0;;;1;245;0;
13229284;HABITACIÓN DOBLE CERCA DE LA PLAYA;8081521;TiTo;Sant Martí;Sant Martí de Provençals;41,41786;2,20157;Private room;42;1;25;12/07/2022;0,33;1;1;4;
1521705;Nice apartment close to park Guell1;8101364;Emilio Natali;Gràcia;el Coll;41,42007;2,14931;Entire home/apt;88;1;284;08/09/2022;2,58;1;311;43;HUTB-012373
1866813;Lovely apartment near La Rambla & Hospital Clinico;8110619;Victoria Y Alex;Eixample;Sant Antoni;41,38474;2,16216;Entire home/apt;128;90;2;02/06/2022;0,03;5;117;1;
10173274;Lovely Ap with 2 baths near La Rambla & La Pedrera;8110619;Victoria Y Alex;Eixample;l'Antiga Esquerra de l'Eixample;41,38522;2,16011;Entire home/apt;99;90;0;;;5;125;0;Exempt
25711907;Lovely room with private bathroom near La Rambla;8110619;Victoria Y Alex;Eixample;l'Antiga Esquerra de l'Eixample;41,38591;2,16165;Private room;34;60;11;15/03/2020;0,22;5;117;0;Exempt
26096109;Lovely BIG room near La Rambla & Hospital Clinico;8110619;Victoria Y Alex;Eixample;l'Antiga Esquerra de l'Eixample;41,38532;2,16167;Private room;49;45;2;28/04/2019;0,05;5;142;0;Exempt
26150820;Room with private terrace & bathroom near LaRambla;8110619;Victoria Y Alex;Eixample;l'Antiga Esquerra de l'Eixample;41,38483;2,16049;Private room;32;90;4;12/08/2022;0,08;5;273;1;Exempt
1520042;Glorias:Sagrada Familia 15minutes, Beach 20minutes;8113530;Marcos;Sant Martí;el Clot;41,40619;2,1886;Entire home/apt;150;3;286;23/02/2020;2,63;1;2;0;HUTB-006768
1522578;Double room w. private balcony.;8124669;Maija;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38654;2,17574;Private room;20;1;2;07/01/2016;0,02;2;0;0;
2099068;Beautiful, big room w. amazing view;8124669;Maija;Ciutat Vella;el Barri Gòtic;41,38477;2,17718;Private room;30;1;13;31/01/2020;0,16;2;0;0;
1523802;One bedroom apartment with terrace in diputació B122;8130906;Arina;Eixample;la Dreta de l'Eixample;41,3945701;2,1724222;Entire home/apt;251;1;37;13/06/2022;0,43;34;295;4;HUTB-009999
1563402;Two bedroom comfort apartment Passeig Taulat B230;8130906;Arina;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40272;2,21174;Entire home/apt;262;1;15;04/08/2022;0,17;34;86;5;HUTB-007384
1563723;Chic apartment in Barcelona B118;8130906;Arina;Eixample;la Dreta de l'Eixample;41,39544;2,16139;Entire home/apt;245;1;12;06/07/2022;0,13;34;284;3;HUTB-000638
9357521;Apartment close to Passeig de Gracia B367;8130906;Arina;Gràcia;la Vila de Gràcia;41,39897;2,15688;Entire home/apt;296;1;96;17/08/2022;1,23;34;121;13;HUTB-010949
9483720;Beachfront Diagonal Mar Apartment B335;8130906;Arina;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40345;2,21314;Entire home/apt;417;1;53;06/08/2022;0,66;34;71;11;HUTB-004345
9487962;Three bedroom apartment with balcony B347;8130906;Arina;Eixample;la Dreta de l'Eixample;41,39207;2,17858;Entire home/apt;365;1;63;31/08/2022;0,79;34;134;12;HUTB-003668
9518537;Sea View Terrace Apartment B502;8130906;Arina;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40576;2,21533;Entire home/apt;872;1;52;07/09/2022;0,67;34;209;7;HUTB-000311
9555646;Mosaic Barcelona Ramblas B361;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38999;2,16482;Entire home/apt;432;1;17;05/01/2020;0,22;34;1;0;HUTB-007293
9601840;Nice Apartment in Barcelona B341;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38743;2,16785;Entire home/apt;391;1;69;05/09/2022;0,88;34;42;23;HUTB-001258
9626098;Barcelona Beach Apartment B360;8130906;Arina;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40361;2,21314;Entire home/apt;479;1;60;05/09/2022;0,74;34;70;14;HUTB-007515
9659140;Two Bedroom Superior Apartment;8130906;Arina;Eixample;la Dreta de l'Eixample;41,39179;2,17767;Entire home/apt;352;1;106;14/07/2022;1,39;34;292;10;HUTB-006091
9661517;Modern Duplex in Barcelona B330;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38843;2,17059;Entire home/apt;345;1;20;09/08/2022;0,25;34;72;9;HUTB-002256
9783502;Plaça Catalunya Views Classical Apartment;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38748;2,16802;Entire home/apt;432;1;114;06/09/2022;1,43;34;69;23;HUTB-007645
9914165;Chic and Central Apartment near Las Ramblas;8130906;Arina;Eixample;la Dreta de l'Eixample;41,386;2,1664;Entire home/apt;277;1;70;24/07/2022;1,09;34;312;17;HUTB-002673
10668150;Las Ramblas Boutique Apartment B503;8130906;Arina;Eixample;la Dreta de l'Eixample;41,3884;2,1705;Entire home/apt;583;1;84;31/08/2022;1,06;34;209;24;HUTB-002273
11857023;Two bedroom apartment with terrace and pool B237;8130906;Arina;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40589;2,21523;Entire home/apt;286;1;7;08/06/2022;0,11;34;90;1;HUTB-004635
11897324;Apartment with pool in Barcelona beach B213;8130906;Arina;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40362;2,21026;Entire home/apt;272;1;5;15/08/2017;0,07;34;0;0;HUTB-005792
12352555;Five bedroom apartment Ronda Sant Pere B501;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38856;2,17057;Entire home/apt;491;1;32;21/08/2022;0,42;34;62;13;HUTB-002285
12598046;Spacious Barcelona City Centre Apartment B369;8130906;Arina;Eixample;la Dreta de l'Eixample;41,3994;2,17288;Entire home/apt;399;1;37;25/08/2022;0,49;34;122;12;HUTB-009478
12960189;Charming Apartment in Sant Antoni;8130906;Arina;Eixample;Sant Antoni;41,37585;2,15741;Entire home/apt;427;1;113;02/09/2022;1,5;34;74;26;HUTB-001791
14623889;Romantic Accommodation in Barcelona B244;8130906;Arina;Ciutat Vella;el Raval;41,38497;2,16729;Entire home/apt;343;1;29;31/07/2022;0,4;34;202;18;HUTB-008503
14625071;Classic Diagonal 4 bedroom B424;8130906;Arina;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39838;2,15132;Entire home/apt;355;1;43;31/08/2022;0,65;34;317;13;HUTB-005085
14923468;Diagonal Terrace Apartment B346;8130906;Arina;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39405;2,14879;Entire home/apt;405;1;40;08/08/2022;0,55;34;137;10;HUTB-003072
15035458;1 Bedroom Apartment in Barcelona B121;8130906;Arina;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39411;2,14886;Entire home/apt;234;1;28;31/07/2022;0,39;34;303;17;HUTB-003159
15996573;Three bedroom apartment Ronda Sant Pere B251;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38837;2,17057;Entire home/apt;396;1;10;15/08/2022;0,15;34;190;6;HUTB-007375
16247733;Passeig de Gracia Apartment B242;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38947;2,16895;Entire home/apt;354;1;8;26/07/2022;0,12;34;88;1;HUTB-012668
17585090;COMFORTABLE 4-BEDROOM IN EIXAMPLE;8130906;Arina;Eixample;l'Antiga Esquerra de l'Eixample;41,38497;2,16002;Entire home/apt;130;32;1;05/06/2022;0,3;34;0;1;
19043388;Passeig de Gracia Views B241;8130906;Arina;Eixample;la Dreta de l'Eixample;41,38947;2,16895;Entire home/apt;367;1;25;02/09/2022;0,4;34;189;18;HUTB-012669
22878815;Comfortable family apartment B425;8130906;Arina;Eixample;la Dreta de l'Eixample;41,39647;2,17171;Entire home/apt;371;1;28;29/06/2022;0,51;34;283;8;HUTB-004896
27592098;Four bedroom apartment in Calle Roselló B426;8130906;Arina;Eixample;la Dreta de l'Eixample;41,39935;2,16565;Entire home/apt;355;1;51;29/08/2022;1,06;34;122;21;HUTB-002107
